,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE,storm,days_since_storm,numberObservations
45,45,2810,9,2018-03-17,Gunnison,>TL,3658.0,-7.0,-7.0,-12.0,-14.0,58.0,11.0,167.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,22,0
46,46,2837,9,2018-03-18,Gunnison,>TL,3658.0,-8.0,-4.0,-11.0,-14.0,65.0,7.0,136.0,34.0,0.0,0.0,0.25,0.0,0.0,0.0,0.76,no,23,0
47,47,2864,9,2018-03-19,Gunnison,>TL,3658.0,-13.0,-7.0,-16.0,-17.0,71.0,13.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,no,24,1
48,48,2891,9,2018-03-20,Gunnison,>TL,3658.0,-13.0,-10.0,-14.0,-16.0,78.0,16.0,229.0,47.0,0.0,0.0,0.25,0.0,0.0,0.0,0.51,no,25,0
49,49,2918,9,2018-03-21,Gunnison,>TL,3658.0,-6.0,-6.0,-13.0,-17.0,41.0,29.0,234.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,26,0
50,50,2945,9,2018-03-22,Gunnison,>TL,3658.0,-2.0,-2.0,-7.0,-5.0,80.0,38.0,223.0,71.0,0.0,0.0,0.25,0.0,0.0,0.0,0.76,no,27,0
51,51,2972,9,2018-03-23,Gunnison,>TL,3658.0,-6.0,-1.0,-6.0,-7.0,92.0,76.0,229.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,no,28,0
52,52,2999,9,2018-03-24,Gunnison,>TL,3658.0,-4.0,-4.0,-9.0,-12.0,56.0,11.0,220.0,25.0,0.0,0.0,0.0,0.0,0.0,12.7,0.76,no,29,4
53,53,3026,9,2018-03-25,Gunnison,>TL,3658.0,-4.0,-2.0,-8.0,-11.0,57.0,15.0,195.0,27.0,0.0,0.0,0.25,0.0,0.0,2.5,0.76,no,30,0
54,54,3053,9,2018-03-26,Gunnison,>TL,3658.0,-9.0,-2.0,-10.0,-15.0,61.0,22.0,229.0,38.0,0.0,0.0,0.0,0.0,0.43,2.5,0.76,no,31,0
55,55,3080,9,2018-03-27,Gunnison,>TL,3658.0,-7.0,-6.0,-10.0,-12.0,64.0,4.0,280.0,18.0,0.03,0.23,0.51,5.6,0.43,0.0,2.03,yes,0,0
56,56,3107,9,2018-03-28,Gunnison,>TL,3658.0,-8.0,-4.0,-11.0,-11.0,80.0,8.0,287.0,38.0,0.0,0.33,0.0,2.5,0.3,0.0,2.54,yes,0,0
57,57,3134,9,2018-03-29,Gunnison,>TL,3658.0,-9.0,-8.0,-13.0,-13.0,69.0,8.0,221.0,31.0,0.0,0.2,0.25,0.0,0.18,0.0,2.54,no,1,0
58,58,3161,9,2018-03-30,Gunnison,>TL,3658.0,-7.0,-7.0,-9.0,-14.0,57.0,46.0,255.0,74.0,0.0,0.0,0.0,0.0,0.0,5.1,2.79,no,2,0
59,59,3188,9,2018-03-31,Gunnison,>TL,3658.0,-4.0,-3.0,-7.0,-12.0,54.0,24.0,230.0,60.0,0.0,0.0,0.25,0.0,0.0,0.0,2.03,no,3,0
